conversation_id	turn_id	id	query	original	sparse
130	3	130_3	Who won Johnny Bench's award?	Who won his award?	"{""Who won Johnny Bench's award?"": 0.12399492289178687, ""Who won Johnny Bench's award for best catcher of all time?"": 0.10122774428695014, ""Who won Johnny Bench's award in 2008?"": 0.10011213156899341, ""Who won Johnny Bench's catcher of the year award?"": 0.09897742303961939, ""Who won Johnny Bench's award for the best catcher of all time?"": 0.09798547170382747, ""Who won Johnny Bench's All-Star Game Award?"": 0.09665580632919987, ""Who won Johnny Bench's Award?"": 0.09664783380714971, ""Who won Johnny Bench's Best Catcher of All Time award?"": 0.09571065926780041, ""Who won Johnny Bench's Best Catcher of All Time Award?"": 0.09441477111641554, ""Who won Johnny Bench's 2008 catcher of the year award?"": 0.09427323598825717}"
130	4	130_4	Who was the next Rookie of the Year for the team after Johnny Bench?	Who was the next Rookie of the Year for the team after him?	"{""Who was the next Rookie of the Year for the team after Johnny Bench?"": 0.1217883687852615, ""Who was the next Rookie of the Year for the Cincinnati Reds team after Johnny Bench?"": 0.11238421044948546, ""Who was the next Rookie of the Year for the Cincinnati Reds after Johnny Bench?"": 0.11126898042488119, ""Who was the next Rookie of the Year for the Reds after Johnny Bench?"": 0.10070126508039455, ""Who was the next Rookie of the Year for the Red Sox after Johnny Bench?"": 0.09558254646052389, ""Who was the next Rookie of the Year for the Cleveland Indians after Johnny Bench?"": 0.09404622196888794, ""Who was the next Rookie of the Year for the team after him?"": 0.09284421469572554, ""Who was the next Rookie of the Year for the Reds team after Johnny Bench?"": 0.09250343039905634, ""Who was the next Rookie of the Year for the team after Bench?"": 0.09036860517248155, ""Who was the next Rookie of the Year for the team after Johnny Bench in 1960?"": 0.08851215656330202}"
130	5	130_5	Did Johnny Bench make it into Cooperstown?	Did Bench make it into Cooperstown?	"{""Did Johnny Bench make it into Cooperstown?"": 0.13451498441890242, ""Did Johnny Bench make it to Cooperstown?"": 0.1054720433489572, ""Did Johnny Bench make it into Cooperstown with his father telling him that the fastest route to becoming a major leaguer was as a catcher?"": 0.10464681908632115, ""Did Johnny Bench make it into Cooperstown with his father telling him the fastest route to becoming a major leaguer was as a catcher?"": 0.09890133568208614, ""Did Johnny Bench make it into Cooperstown as a catcher?"": 0.09771878849909466, ""Did Johnny Bench make it into Cooperstown Baseball Hall of Fame?"": 0.09335604858835736, ""Did Johnny Bench make it into Cooperstown with his father telling him that the fastest route to become a major leaguer was as a catcher?"": 0.09240070283364742, ""Did Johnny Bench make it into Cooperstown with his father telling him that the fastest route to becoming a major leaguer was as a catcher"": 0.09152313018886231, ""Did Johnny Bench make it into Cooperstown with his father telling him that the fastest route to becoming a major leaguer was as a catcher.?"": 0.09077702318228471, ""Did Johnny Bench make it into Cooperstown with his father telling him that the fastest route to being a major leaguer was as a catcher?"": 0.09068912417148665}"
130	6	130_6	Was Johnny Bench married?	Was he married?	"{""Was Johnny Bench married?"": 0.15037195884125704, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees, which also included Gwen Verdon and Gary Sandy?"": 0.10140461741217287, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees?"": 0.09940795216356622, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees in 1985?"": 0.09458747884850846, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in the Cincinnati stage production of the musical Damn Yankees, which also included Gwen Verdon and Gary Sandy?"": 0.09380881773801304, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees which also included Gwen Verdon and Gary Sandy?"": 0.09330186966292715, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees, which also included Gwen Verdon and Gary Sandy.?"": 0.09240942018966475, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees with Gwen Verdon and Gary Sandy?"": 0.09212283943066818, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees, in which also included Gwen Verdon and Gary Sandy?"": 0.09155415798155785, ""Was Johnny Bench married at the time he starred as Joe Boyd/Joe Hardy in a Cincinnati stage production of the musical Damn Yankees, which also included Gwen Verdon and Gary Sandy in 1985?"": 0.09103088773166446}"
130	7	130_7	I’d like to know about Johnny Bench's first two marriages.	I’d like to know about the first two marriages.	"{""I\u2019d like to know about Johnny Bench's first two marriages."": 0.11953096383231879, ""I'd like to know about Johnny Bench's first two marriages."": 0.10843363271927413, ""I\u2019d like to know about Johnny Bench\u2019s first two marriages."": 0.10720522777788999, ""I would like to know about Johnny Bench's first two marriages."": 0.09998432371505403, ""I\u2019d like to know about the first two marriages of Johnny Bench."": 0.0996971490798962, ""I\u2019d like to know about Johnny Bench's first two marriages?"": 0.09724232109403619, ""I\u2019d like to know about the first two marriages of Johnny Bench?"": 0.09418100296290619, ""I\u2019d like to know about the first two marriages for Johnny Bench."": 0.09299020952577, ""I\u2019d like to know about Johnny Bench's first two marriages"": 0.09044573596327639, ""I\u2019d like to know about the first two Johnny Bench marriages."": 0.09028943332957812}"
130	8	130_8	Does Bobby Bench play baseball?	Does Bobby play baseball?	"{""Does Bobby Bench play baseball?"": 0.20215454069933358, ""Did Bobby Bench play baseball?"": 0.10216783946192806, ""Does Bobby Bonds play baseball?"": 0.09886701807517652, ""Does Bobby Orr play baseball?"": 0.08879493795443054, ""Do Bobby Bench play baseball?"": 0.08846965765655676, ""Does Bobby Bowman play baseball?"": 0.08793669105113872, ""Does Bobby Martinez play baseball?"": 0.08631838795268035, ""Does Bobby Wagner play baseball?"": 0.08335854472146546, ""Does Bobby Jackson play baseball?"": 0.08140935755501413, ""Does Bobby Fischer play baseball?"": 0.08052302487227588}"
130	9	130_9	How old was Johnny Bench when he got divorced?	Interesting. How old was he when they got divorced?	"{""How old was Johnny Bench when he got divorced?"": 0.11880878934685665, ""How old was Bobby Bench when he got divorced?"": 0.11666014977719757, ""How old was Bobby Bench when his parents got divorced?"": 0.11151150660159824, ""How old was Johnny Bench when his wife got divorced?"": 0.09876852208935823, ""How old was Bobby Bench when he and Johnny Bench got divorced?"": 0.09554701512747416, ""How old was Bobby Bench when they got divorced?"": 0.09453494789462555, ""How old was Johnny Bench when they got divorced?"": 0.09439819183978185, ""How old was Bobby when he got divorced?"": 0.09279538991941216, ""How old was Bobby Bench when he and his wife got divorced?"": 0.09228333099255416, ""How old was Bobby when his parents got divorced?"": 0.08469215641114142}"
131	1	131_1	I saw an online ad for a house with descriptions saying it has a heat pump. What is that?	I saw an online ad for a house with descriptions saying it has a heat pump. What is that?	
131	2	131_2	What are some other choices to heat my home besides a heat pump?	What are some other choices to heat my home?	"{""What are some other choices to heat my home besides a heat pump?"": 0.11605409553342769, ""What are some other choices to heat my home?"": 0.11013183205351254, ""What are some other choices to heat my home besides using a heat pump?"": 0.10200808355318658, ""What are some other choices to heat my home other than a heat pump?"": 0.1001209780727747, ""What are some other choices to heat my home, besides a heat pump?"": 0.09969670642135163, ""What are some other choices to heat my home besides the heat pump?"": 0.0992164955586707, ""What are some other options to heat my home besides a heat pump?"": 0.09588262997703319, ""What are some other choices to heat my home with a heat pump?"": 0.09383299880605113, ""What are some other choices to heat my home besides having a heat pump?"": 0.09267961905191906, ""What are some other choices to heat my house besides a heat pump?"": 0.09037656097207279}"
131	3	131_3	What are the pros and cons between a gas furnace and a heat pump?	What are the pros and cons between a gas furnace and a heat pump?	"{""What are the pros and cons between a gas furnace and a heat pump?"": 0.13307192082007022, ""What are the pros and cons between a gas furnace and a heat pump for heating my home?"": 0.1007376799231731, ""What are the pros and cons of a gas furnace and a heat pump?"": 0.09949251403118448, ""What are the pros and cons between having a gas furnace and a heat pump?"": 0.09807879335374048, ""What are the pros and cons between a gas furnace and a heat pump for heating your home?"": 0.09606867739618653, ""What are the pros and cons between a gas furnace and a heat pump for your home?"": 0.09548931403352429, ""What are the pros and cons between a gas furnace and a heat pump in regards to heating your home?"": 0.09522591141660791, ""What are the pros and cons of having a gas furnace and a heat pump?"": 0.09481424448798512, ""What are pros and cons between a gas furnace and a heat pump?"": 0.09364355647672558, ""What are the pros and cons between a gas furnace and a heat pump in regards to heating my home?"": 0.09337738806080231}"
